,user_id,item_id,item_name,playtime_forever
43908,76561197982854619,8930,Sid Meier's Civilization V,17206.0
43909,76561197982868182,271590,Grand Theft Auto V,4917.0
43910,76561197982931050,224480,Octodad: Dadliest Catch,214.0
43911,76561197982951842,274170,Hotline Miami 2: Wrong Number,551.0
43912,bubblesnout,274560,Revolution Ace,0.0
43913,76561197983013308,277680,"About Love, Hate and the other ones",66.0
43914,76561197983024314,278080,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition,5235.0
43915,76561197983031410,213670,South Park™: The Stick of Truth™,722.0
43916,GetaJob,246620,Plague Inc: Evolved,4650.0
43917,76561197983050009,291010,The Hat Man: Shadow Ward,0.0
43918,76561197983063881,294230,Millie,108.0
43919,76561197983104537,295690,PARTICLE MACE,0.0
43920,CRANIEL,286690,Metro 2033 Redux,581.0
43921,76561197983118258,287390,Metro: Last Light Redux,0.0
43922,76561197983124563,302190,Amerzone: The Explorer's Legacy,0.0
43923,76561197983127652,306040,The Howler,0.0
43924,76561197983160235,250400,How to Survive,214.0
43925,mansour64,65930,The Bureau: XCOM Declassified,1190.0
43926,laddergoat1,200510,XCOM: Enemy Unknown,5209.0
43927,blindraven,9480,Saints Row 2,956.0
43928,76561197983253510,55230,Saints Row: The Third,879.0
43929,Tylluan,206420,Saints Row IV,1256.0
43930,snakentheninja,310380,Fractured Space,0.0
43931,76561197983317906,313740,Sakura Spirit,0.0
43932,inxani1ty,314020,Morphopolis,0.0
43933,76561197983331680,314450,Saviors,0.0
43934,76561197983334514,317250,Airscape: The Fall of Gravity,1.0
43935,yeaRIP,302510,Ryse: Son of Rome,470.0
43936,roonyhd,241930,Middle-earth: Shadow of Mordor,2527.0
43937,ubermutz,239140,Dying Light,3590.0
43938,76561197983359562,307690,Sleeping Dogs: Definitive Edition,1477.0
43939,76561197983362791,4700,Medieval II: Total War,26.0
43940,76561197983368096,4760,Rome: Total War,0.0
43941,76561197983402043,10500,Empire: Total War,26.0
43942,greassyy,34030,Napoleon: Total War,1260.0
43943,76561197983426224,34330,Total War: SHOGUN 2,5913.0
43944,76561193688520497,211160,Viking: Battle for Asgard,0.0
43945,76561197983535612,214950,Total War: ROME II - Emperor Edition,3160.0
43946,gRimski,217060,Total War Battles: SHOGUN,0.0
43947,Hoopzenatorz,730,Counter-Strike: Global Offensive,4550.0
43948,drsaw,250900,The Binding of Isaac: Rebirth,3807.0
43949,Sbeeezyy,319630,Life Is Strange™,998.0
43950,pheeno570,340070,Battle Ranch,1.0
43951,reowmeowmeow,341310,Greyfox,1081.0
43952,Pemalite,314660,Oddworld: New 'n' Tasty,105.0
43953,76561197983793259,342380,Sakura Angels,0.0
43954,Firewall150,346900,AdVenture Capitalist,450.0
43955,76561197983979390,347430,Frankenstein: Master of Death,26.0
43956,Rlan,351490,Intergalactic Bubbles,0.0
43957,petedaninja,255710,Cities: Skylines,12145.0
43958,maxpopcornpower,7670,BioShock,1409.0
43959,76561197984092687,8850,BioShock 2,0.0
43960,qwerty321456,8870,BioShock Infinite,277.0
43961,pookachuexe,409710,BioShock Remastered,0.0
43962,76561197984154829,409720,BioShock 2 Remastered,0.0
43963,76561197984174503,356570,Party Hard,3226.0
43964,76561197984203292,365720,Skyrim Script Extender (SKSE),1.0
43965,jedi_master268,339800,HuniePop,2867.0
43966,76561197984312009,104200,BEEP,62.0
43967,76561197984327467,263980,Out There Somewhere,730.0
43968,76561197984329502,315430,Polarity,0.0
43969,76561197984331424,341500,Camera Obscura,233.0
43970,76561197984349877,371670,Rolling Sun,0.0
43971,76561197984370406,322330,Don't Starve Together,0.0
43972,MantisKaxor,20900,The Witcher: Enhanced Edition,0.0
43973,76561197984411856,20920,The Witcher 2: Assassins of Kings Enhanced Edition,1095.0
43974,76561197984449672,292030,The Witcher 3: Wild Hunt,19816.0
43975,vgaubersoldat,377160,Fallout 4,14031.0
43976,76561197984529002,381210,Dead by Daylight,2025.0
43977,76561197984569006,382120,Journey To The Center Of The Earth,0.0
43978,76561197984577086,385800,NEKOPARA Vol. 0,11064.0
43979,76561197984611825,386360,SMITE,729.0
43980,AutoBoom,388870,Devils Share,26.0
43981,tonir,391260,Labyronia RPG,0.0
43982,76561197984733626,391420,Gun Rocket,0.0
43983,kitonazento,394540,Spaceport Hope,0.0
43984,danielsnow,394870,Office Battle,859.0
43985,bluntmeta,397500,Labyronia RPG 2,0.0
43986,76561197984814608,402180,Sakura Swim Club,257.0
43987,sgoo,403900,Clergy Splode,52.0
43988,bloodboot,407230,Legend of Mysteria,315.0
43989,76561197984996789,407330,Sakura Dungeon,107.0
43990,Danoli3,413850,CS:GO Player Profiles,0.0
43991,76561197985099536,413851,CS:GO Player Profiles: n0thing - Cloud9,0.0
43992,76561197985114906,413852,CS:GO Player Profiles:  TaZ - Virtus.Pro,0.0
43993,crasong,413853,CS:GO Player Profiles: GeT_RiGhT - Ninjas in Pyjamas,0.0
43994,76561197985138658,413854,CS:GO Player Profiles: olofmeister - fnatic,0.0
43995,play3r_nb,413855,CS:GO Player Profiles: kennyS - Team Envyus,0.0
43996,DvS_NecroMancer,413856,CS:GO Player Profiles: Edward - Na'Vi,0.0
43997,76561197985191301,413857,CS:GO Player Profiles: markeloff - Flipsid3,0.0
43998,tib3r,413858,CS:GO Player Profiles: device - Team SoloMid,0.0
43999,76561197985216768,413859,CS:GO Player Profiles: FalleN - Luminosity,0.0
44000,irtehfur,458250,CS:GO Player Profiles: karrigan - Astralis,0.0
44001,DougyFed,458260,CS:GO Player Profiles: pashaBiceps - Virtus.Pro,0.0
44002,lathana,458270,CS:GO Player Profiles: Guardian - Na'Vi,0.0
44003,76561197985258383,458280,CS:GO Player Profiles: Happy - Team EnVyUs,0.0
44004,76561197985259067,458300,CS:GO Player Profiles: fnx - Luminosity,0.0
44005,76561197985271912,458310,CS:GO Player Profiles: Friberg - Ninjas in Pyjamas,0.0
44006,eliteacez21,458320,CS:GO Player Profiles: Maikelele - FaZe,0.0
44007,mrboston,497810,CS:GO Player Profiles: Fer - SK Gaming,0.0
44008,hornetblack,497811,CS:GO Player Profiles: Dupreeh - Astralis,0.0
44009,76561197985512782,497812,CS:GO Player Profiles: Tarik - Counter Logic Gaming,0.0
44010,sarge300491,497813,CS:GO Player Profiles: Hiko - Team Liquid,0.0
44011,denisono,105450,Age of Empires® III: Complete Collection,7509.0
44012,76561197985630636,221380,Age of Empires II: HD Edition,12357.0
44013,76561197985644714,355950,Age of Empires II HD: The African Kingdoms,0.0
44014,bossgotgoodshards,417860,Emily is Away,87.0
44015,Philosoraptor,426000,HunieCam Studio,716.0
44016,hewball,428690,Youtubers Life,4254.0
44017,76561197985766886,434250,Masked Shooters 2,0.0
44018,76561197985769912,434420,The Chosen RPG,0.0
44019,76561197985786682,449220,A grande bagunça espacial - The big space mess,0.0
44020,76561197985856321,461640,Sins Of The Demon RPG,0.0
44021,76561197985875038,463350,Storm of Spears,0.0
44022,tafn1g,379720,DOOM,89.0
44023,oliversthebest,50130,Mafia II,2360.0
44024,76561197986004323,359550,Tom Clancy's Rainbow Six Siege,5859.0
44025,ThePrince,486820,Yellow: The Yellow Artifact,0.0
44026,76561197986026151,489220,Unforgiving Trials: The Darkest Crusade,0.0
44027,sexualnistroj,273350,Evolve Stage 2,0.0
44030,76561197986184111,240,Counter-Strike: Source,340.0
44031,76561197986198928,1520,DEFCON,107.0
44032,adgum,4000,Garry's Mod,15579.0
44033,76561197986214624,4560,Company of Heroes,6.0
44034,76561197986262741,228200,Company of Heroes (New Steam Version),927.0
44035,deadcamel,20,Team Fortress Classic,15.0
44036,Shready,50,Half-Life: Opposing Force,363.0
44037,sjh,70,Half-Life,216.0
44038,MrTwitch88,130,Half-Life: Blue Shift,28.0
44039,76561197986387561,220,Half-Life 2,535.0
44040,76561197986405235,280,Half-Life: Source,1.0
44041,76561197986406898,320,Half-Life 2: Deathmatch,0.0
44042,76561197986442410,340,Half-Life 2: Lost Coast,14.0
44043,Rede22,360,Half-Life Deathmatch: Source,0.0
44044,76561197986505880,380,Half-Life 2: Episode One,213.0
44045,RhythmGate,420,Half-Life 2: Episode Two,373.0
44046,76561197986591060,17440,Spore: Creepy & Cute Parts Pack,17.0
44047,76561197986627690,15620,"Warhammer® 40,000™: Dawn of War® II",0.0
44048,mda,17390,Spore,134.0
44049,76561197986678875,24720,Spore: Galactic Adventures,3114.0
44050,76561197986691701,38400,Fallout,13.0
44051,76561197986717840,38410,Fallout 2,3.0
44052,76561197986814520,38420,Fallout Tactics,0.0
44053,76561197986818258,9340,Company of Heroes: Opposing Fronts,0.0
44054,76561197986832206,20540,Company of Heroes: Tales of Valor,0.0
44055,76561197986877386,11450,Overlord,15.0
44056,76561197986880554,12710,Overlord: Raising Hell,79.0
44057,Braco,12810,Overlord II,130.0
44058,76561197986925726,40100,Supreme Commander 2,224.0
44059,76561197986971102,57300,Amnesia: The Dark Descent,398.0
44060,76561197987001534,8930,Sid Meier's Civilization V,4963.0
44061,TADOW,8980,Borderlands,1178.0
44062,Calepp,12210,Grand Theft Auto IV,69.0
44063,76561197987098573,12220,Grand Theft Auto: Episodes from Liberty City,24.0
44064,hyphyy,63700,BIT.TRIP BEAT,0.0
44065,76561197987137492,15740,Oddworld: Munch's Oddysee,18.0
44066,76561197987194204,37600,Windosill,112.0
44067,axl23sp,73010,Cities in Motion,0.0
44068,76561197987219262,56400,"Warhammer® 40,000™: Dawn of War® II – Retribution™",5.0
44069,76561197987227732,63710,BIT.TRIP RUNNER,4.0
44070,insider101now,91600,Sanctum,61.0
44071,donfisher,620,Portal 2,596.0
44072,76561197987318116,105600,Terraria,8577.0
44073,76561197987336295,97000,Solar 2,20.0
44074,76561197987346930,33910,Arma 2,628.0
44075,seufert,33930,Arma 2: Operation Arrowhead,1457.0
44076,76561197987437609,65700,Arma 2: British Armed Forces,4.0
44077,76561197987440150,65720,Arma 2: Private Military Company,2.0
44078,76561197987442366,65780,Arma: Gold Edition,0.0
44079,PatrioticSteam7,65790,Arma: Cold War Assault,0.0
44080,SnakeSS,107430,Arma X: Anniversary Edition,0.0
44081,76561197987478608,219540,Arma 2: Operation Arrowhead Beta (Obsolete),0.0
44082,jesse150593,95900,Air Conflicts - Secret Wars,0.0
44083,hookymonster,55150,"Warhammer 40,000 Space Marine",0.0
44084,K_I_Z_A,9420,Supreme Commander: Forged Alliance,425.0
44085,ytvdycvr7,102600,Orcs Must Die!,175.0
44086,ZuRbii,73060,Defenders of Ardania,0.0
44087,zayzayem,48240,Anno 2070,932.0
44088,snapjob,25000,Overgrowth,159.0
44089,76561197987627104,203810,Dear Esther,15.0
44090,octoisdabest,205790,Dota 2 Test,0.0
44091,76561197987749852,204880,Sins of a Solar Empire: Rebellion,8.0
44092,timothysyn,58610,Wargame: European Escalation,1041.0
44093,76561197987786431,207170,Legend of Grimrock,94.0
44094,76561197987789166,108500,Vessel,205.0
44095,76561197987813141,63380,Sniper Elite V2,767.0
44096,kaede,207430,"Hack, Slash, Loot",0.0
44097,avoinov,207690,Botanicula,0.0
44098,76561197987895320,104900,ORION: Prelude,123.0
44099,76561197987939775,202730,Dynamite Jack,34.0
44100,shakesone,212680,FTL: Faster Than Light,4.0
44101,76561197988026168,202750,Alan Wake's American Nightmare,0.0
44102,76561197988062821,210170,Spirits,0.0
44103,d2wei,20500,Red Faction: Guerrilla Steam Edition,0.0
44104,maddhatterofozjr2003,20530,Red Faction,31.0
44105,76561197988341253,20550,Red Faction II,2.0
44106,76561197988341825,55110,Red Faction: Armageddon,0.0
44107,darklorddios,113200,The Binding of Isaac,0.0
44108,76561197988390745,98800,Dungeons of Dredmor,0.0
44109,76561197988397124,209080,Guns of Icarus Online,0.0
44110,dagronx,204630,Retro City Rampage™ DX,30.0
44111,dagr84,214910,Air Conflicts: Pacific Carriers,26.0
44112,rockspawn,65300,Dustforce,0.0
44113,76561197988469369,220860,McPixel,136.0
44114,Stanyer,203140,Hitman: Absolution,464.0
44115,76561197988535115,219640,Chivalry: Medieval Warfare,1236.0
44116,76561197988561352,232210,Patch testing for Chivalry,0.0
44117,76561197988574161,219150,Hotline Miami,71.0
44118,lukeydj,4920,Natural Selection 2,0.0
44119,bananabusiness,57690,Tropico 4,230.0
44120,76561197988647146,201790,Orcs Must Die! 2,1271.0
44121,76561197988647731,219740,Don't Starve,196.0
44122,NocTurnalX,322330,Don't Starve Together,1007.0
44123,76561197988702002,220780,Thomas Was Alone,121.0
44124,Hank_Inferno,218680,Scribblenauts Unlimited,7.0
44125,76561197988733215,63800,Delve Deeper,0.0
44126,76561197988762085,25890,Hearts of Iron III,3.0
44127,76561197988785314,209190,Stealth Bastard Deluxe,43.0
44128,76561197988807009,221640,Super Hexagon,319.0
44129,magnito,4570,"Warhammer 40,000: Dawn of War - Game of the Year Edition",0.0
44130,ZombiPro,113020,Monaco,59.0
44131,Sitchy,65800,Dungeon Defenders,0.0
44132,76561197988832553,205070,BIT.TRIP VOID,1.0
44133,76561197988837924,203160,Tomb Raider,190.0
44134,HANNETT,219890,Antichamber,87.0
44135,mazafuker3000,231140,Cities XL Platinum,700.0
44136,76561197988885295,99900,Spiral Knights,104.0
44137,76561197988958014,109600,Neverwinter,2.0
44138,76561197988958915,208090,Loadout,43.0
44139,GongGury,212070,Star Conflict,692.0
44140,76561197988996785,230410,Warframe,10267.0
44141,76561197989041572,236390,War Thunder,28635.0
44142,wattox8,248570,Toribash,16.0
44143,feelingthat,224260,No More Room in Hell,520.0
44144,Norgasmic,252150,Grimm,0.0
44145,screwlabs,224580,Arma 2: DayZ Mod,21.0
44146,caseycampbell,34870,Sniper Ghost Warrior 2,124.0
44147,zbdrm,218060,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,3.0
44148,76561197989145689,225420,Cities in Motion 2,7.0
44149,76561197989158421,233450,Prison Architect,362.0
44150,sonicroo,227720,Under the Ocean,180.0
44151,76561197989229432,224500,Gnomoria,108.0
44152,dingofromdownunda,233470,Evoland,0.0
44153,76561197989253096,233720,Surgeon Simulator,65.0
44154,dkimmm,210770,Sanctum 2,177.0
44155,timharveyau,232970,Thunder Wolves,0.0
44156,76561197989336590,224760,FEZ,18.0
44157,76561197989341677,234650,Shadowrun Returns,9.0
44158,76561197989341723,234190,Receiver,7.0
44159,76561197989347450,231430,Company of Heroes 2,1037.0
44160,danward5,206190,Gunpoint,112.0
44161,76561197989394739,231160,The Swapper,0.0
44162,76561197989427141,72850,The Elder Scrolls V: Skyrim,4130.0
44163,Humanshieldif,236850,Europa Universalis IV,12.0
44164,76561197989521267,242760,The Forest,2331.0
44165,76561197989544310,242860,Verdun,142.0
44166,Az3r07h5019,242880,"Sir, You Are Being Hunted",118.0
44167,76561197989571728,233250,Planetary Annihilation,2219.0
44168,76561197989581198,1200,Red Orchestra: Ostfront 41-45,764.0
44169,76561197989592467,1230,Mare Nostrum,0.0
44170,76561197989613574,1250,Killing Floor,1004.0
44171,76561197989630498,1280,Darkest Hour: Europe '44-'45,0.0
44172,76561197989633148,35420,Killing Floor Mod: Defence Alliance 2,0.0
44173,76561197989671199,35450,Rising Storm/Red Orchestra 2 Multiplayer,579.0
44174,76561197989681913,35460,The Ball,12.0
44175,76561197989699885,35480,Dwarfs!?,15.0
44176,KillSwitch_2000,236830,Red Orchestra 2: Heroes of Stalingrad - Single Player,94.0
44177,enigmaenigma,244850,Space Engineers,516.0
44178,76561197989775873,6880,Just Cause,0.0
44179,76561197989779155,8190,Just Cause 2,148.0
44180,Anastasiakittymoon,234390,Teleglitch: Die More Edition,0.0
44181,hobomuncher,246680,Secrets of Rætikon,10.0
44182,76561197989813694,239030,"Papers, Please",32.0
44183,76561197989836460,243780,PixelJunk™ Monsters Ultimate,0.0
44184,76561197989855425,239070,Hammerwatch,85.0
44185,whoyoufoolin,248610,Door Kickers,22.0
44186,pugstha1,248820,Risk of Rain,10.0
44187,76561197989894094,232430,Gone Home,26.0
44188,76561197989897422,209000,Batman™: Arkham Origins,23.0
44189,76561197989902860,239820,Game Dev Tycoon,35.0
44190,76561197989918287,225280,Full Mojo Rampage,0.0
44191,76561197989922654,238320,Outlast,43.0
44192,76561197989943854,239200,Amnesia: A Machine for Pigs,0.0
44193,danfletcher,250580,Paranautical Activity: Deluxe Atonement Edition,8.0
44194,76561197990010948,252490,Rust,2294.0
44195,76561197990012501,253030,Race The Sun,35.0
44196,76561197990025234,253630,Steam Marines,0.0
44197,NewayC,253790,rymdkapsel,0.0
44198,76561197990054714,25800,Europa Universalis III,0.0
44199,Psy-BorG,231330,Deadfall Adventures,0.0
44200,dun101jr,222640,Aarklash: Legacy,0.0
44201,76561197990113354,246090,Spacebase DF-9,13.0
44202,dwee,49520,Borderlands 2,1864.0
44203,R3VONATION,259470,Particulars,4.0
44204,goatmehmeh,94400,Nidhogg,28.0
44205,76561197990153729,233700,Sword of the Stars: The Pit,0.0
44206,76561197990172249,263340,Continue?9876543210,7.0
44207,76561197990222784,2500,Shadowgrounds,0.0
44208,76561197990238870,264710,Subnautica,326.0
44209,76561197990253181,227300,Euro Truck Simulator 2,0.0
44210,76561197990267442,42910,Magicka,533.0
44211,76561197990276100,211820,Starbound,129.0
44212,76561197990278791,367540,Starbound - Unstable,0.0
44213,76561197990360779,271590,Grand Theft Auto V,19859.0
44214,76561197990369242,244450,Men of War: Assault Squad 2,158.0
44215,76561197990380061,237950,UFO: Afterlight,0.0
44216,76561197990380575,273110,Counter-Strike Nexon: Zombies,0.0
44217,76561197990430463,12770,Rise of the Argonauts,0.0
44218,76561197990455578,12830,Operation Flashpoint: Dragon Rising,0.0
44219,mrchibai,44340,Operation Flashpoint: Red River,0.0
44220,25061841,44320,DiRT 3,0.0
44221,76561197990486655,201700,DiRT Showdown,0.0
44222,76561197990488157,321040,DiRT 3 Complete Edition,49.0
44223,76561197990498142,282440,Quake Live,0.0
44224,morebaconstrips,285310,RollerCoaster Tycoon: Deluxe,80.0
44225,phrozen48,285330,RollerCoaster Tycoon 2: Triple Thrill Pack,59.0
44226,adionz,289130,Endless Legend,1508.0
44227,76561197990596974,238460,BattleBlock Theater,296.0
44228,76561197990597466,301520,Robocraft,1693.0
44229,76561197990613796,95400,ibb & obb,0.0
44230,76561197990617946,304050,Trove,204.0
44231,zandypel,304930,Unturned,702.0
44232,76561197990649072,222750,Wargame: AirLand Battle,0.0
44233,76561197990655255,251060,Wargame: Red Dragon,741.0
44234,fuzzyfelix,307880,Savage Lands,298.0
44235,76561197990665013,310370,The Way of Life Free Edition,0.0
44236,76561197990670504,291480,Warface,0.0
44237,76561197990680371,227940,Heroes & Generals,8898.0
44238,76561197990683337,222900,Dead Island: Epidemic,0.0
44239,76561197990689648,323060,Tharsis,0.0
44240,76561197990726456,323370,TERA,12572.0
44241,76561197990727153,326960,Killing Floor - Toy Master,0.0
44242,cryzza,274940,Depth,99.0
44243,76561197990729249,730,Counter-Strike: Global Offensive,22737.0
44244,76561197990745537,332070,School of Dragons: How to Train Your Dragon,0.0
44245,76561197990750967,218620,PAYDAY 2,2098.0
44246,76561197990751932,333930,Dirty Bomb,639.0
44247,firey,341720,Among Ripples,0.0
44248,dahaka,343710,KHOLAT,0.0
44249,65711642,345650,Without Within,0.0
44250,76561197990832437,346010,Besiege,774.0
44251,76561197990835550,346110,ARK: Survival Evolved,201.0
44252,76561197990839360,407530,ARK: Survival Of The Fittest,0.0
