,genres,app_name,title,release_date,price,id,developer
15000,"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - Squall Valley,MX vs. ATV Supercross Encore - Squall Valley,2016-08-02,7.99,430322,"Rainbow Studios,THQ Nordic"
15001,"['Adventure', 'Indie']",Rising Islands - Soundtrack,Rising Islands - Soundtrack,2016-08-02,4.99,501150,Lone Hero Studios
15002,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",ABZU,ABZU,2016-08-02,19.99,384190,Giant Squid
15003,"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - Summer Hits 2016 Song Pack,FourChords Guitar Karaoke - Summer Hits 2016 Song Pack,2016-08-02,Free,507290,Musopia
15004,"['Indie', 'Simulation', 'Strategy']",Concealed Intent,Concealed Intent,2016-08-02,14.99,374150,Jarrah Technology
15005,"['Adventure', 'Indie', 'Strategy']",This Is the Police,This Is the Police,2016-08-02,14.99,443810,Weappy Studio
15006,"['Adventure', 'Indie']",Rising Islands,Rising Islands,2016-08-02,9.99,452450,Lone Hero Studios
15007,"['Action', 'Adventure', 'Indie']",Near Death,Near Death,2016-08-02,14.99,327560,Orthogonal Games
15008,"['Action', 'Adventure', 'Indie']",Near Death: Original Score,Near Death: Original Score,2016-08-02,7.99,443550,Orthogonal Games
15009,"['Action', 'Indie']",Nary,Nary,2016-08-02,1.99,491720,Khud0
15010,"['Adventure', 'Casual', 'Indie']",Anicon - Animal Complex - Cat's Path,Anicon - Animal Complex - Cat's Path,2016-07-02,7.99,502120,Zeiva Inc
15011,"['Action', 'Adventure']",Jabba's Palace Character Pack,Jabba's Palace Character Pack,2016-08-02,1.99,466542,"Traveller's Tales,TT Games,Feral Interactive (Mac)"
15012,"['Casual', 'Simulation']",Construction Simulator 2015: Liebherr LTM 1300 6.2,Construction Simulator 2015: Liebherr LTM 1300 6.2,2016-08-03,2.99,404282,weltenbauer. Software Entwicklung GmbH
15013,"['Action', 'Casual', 'Indie', 'Simulation']",Pinball HD Collection,Pinball HD Collection,2016-08-03,19.99,448670,OOO Gameprom
15014,"['Adventure', 'RPG']",The Wizard's Lair,The Wizard's Lair,2013-03-01,2.99,507360,Magicbane
15015,"['Adventure', 'Casual', 'Indie', 'Racing']",God Simulator,God Simulator,2016-08-01,2.99,509440,Mateusz Kulis
15016,"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",Pure Hold'em - Sorcerer Card Deck,Pure Hold'em - Sorcerer Card Deck,2016-08-03,1.99,438906,VooFoo Studios
15017,"['Action', 'Casual', 'Indie', 'Simulation']",Overcooked,Overcooked,2016-08-03,16.99,448510,Ghost Town Games Ltd.
15018,"['Action', 'Adventure', 'Indie', 'RPG']",Grim Dawn - Crucible Mode DLC,Grim Dawn - Crucible Mode DLC,2016-08-03,5.99,483840,Crate Entertainment
15019,"['Adventure', 'Casual', 'Free to Play', 'RPG', 'Simulation', 'Strategy']",Ragnarok Clicker,Ragnarok Clicker,2016-08-03,Free To Play,493370,Playsaurus
15020,"['Adventure', 'Indie']",Baezult,Baezult,2014-10-03,Free,509860,Atapki
15021,"['Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",Heroes of Shadow Guard,Heroes of Shadow Guard,2016-08-03,Free To Play,438720,Iron 27
15022,"['Adventure', 'Free to Play', 'Indie']",MANDAGON,MANDAGON,2016-08-04,Free,461560,Blind Sky Studios
15023,"['Action', 'Adventure', 'Indie']",Apartment 666,Apartment 666,2016-08-03,0.99,375680,I Need Play
15024,"['Action', 'Adventure', 'Indie', 'RPG']",Shiny Gauntlet,Shiny Gauntlet,2015-10-01,3.99,454700,Spritewrench
15025,['Adventure'],Batman - The Telltale Series,Batman - The Telltale Series,2016-08-02,24.99,498240,Telltale Games
15026,"['Action', 'Adventure']",The Empire Strikes Back Character Pack,The Empire Strikes Back Character Pack,2016-08-02,1.99,466540,"Traveller's Tales,TT Games,Feral Interactive (Mac)"
15027,"['Action', 'Adventure', 'Casual', 'Indie']",Deranged Rabbits,Deranged Rabbits,2016-07-29,4.99,448520,Mikko Nykyri
15028,"['Action', 'Indie', 'Simulation', 'Early Access']",Hacker Evolution IMMERSION,Hacker Evolution IMMERSION,2016-07-29,19.99,229560,exosyphen studios
15029,"['Adventure', 'Indie', 'RPG', 'Strategy']",Rebirth of Island,Rebirth of Island,2016-11-04,4.99,448620,Yo_Serjio
15030,"['Simulation', 'Sports']",Axis Football 2016,Axis Football 2016,2016-07-29,19.99,501190,Axis Games
15031,"['Casual', 'Strategy']",WeaponizedChess,WeaponizedChess,2016-07-29,14.99,400560,Arational Entertainment
15032,"['Action', 'Adventure', 'Indie']",Whispers,Whispers,2016-07-29,4.99,505760,Peace
15033,"['Casual', 'Indie', 'RPG', 'Strategy']",D.N.Age,D.N.Age,2016-07-29,4.99,497470,REMIMORY
15034,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",R.C. Bot Inc.,R.C. Bot Inc.,2016-07-29,4.99,459630,Blue Budgie Studios
15035,"['Adventure', 'Casual']",Tesla's Tower: The Wardenclyffe Mystery,Tesla's Tower: The Wardenclyffe Mystery,2016-07-29,6.99,507140,Persha Studio Developement
15036,['Adventure'],Supipara - Chapter 1 Spring Has Come!,Supipara - Chapter 1 Spring Has Come!,2016-07-29,14.99,496350,minori
15037,"['Action', 'Adventure', 'Casual', 'Indie']","Bye-Bye, Wacky Planet - Soundtrack","Bye-Bye, Wacky Planet - Soundtrack",2016-07-29,1.99,509410,Rasul Mono
15038,"['Action', 'Adventure', 'Indie']",Deputy Dangle,Deputy Dangle,2016-07-29,9.99,355690,Chashu Entertainment
15039,['Indie'],She Remembered Caterpillars,She Remembered Caterpillars,2017-01-17,11.99,470780,jumpsuit entertainment UG (haftungsbeschränkt)
15040,"['Action', 'Adventure', 'Casual', 'Indie']",RX squad,RX squad,2016-07-21,1.99,494120,YFYX games
15041,"['Action', 'Indie', 'RPG', 'Strategy']",FORCED SHOWDOWN - Drone Invasion,FORCED SHOWDOWN - Drone Invasion,2016-07-31,9.99,492750,BetaDwarf
15042,"['Action', 'Indie', 'RPG', 'Strategy']",FORCED SHOWDOWN - Supreme Skin Pack,FORCED SHOWDOWN - Supreme Skin Pack,2016-07-31,2.99,502830,BetaDwarf
15043,"['Adventure', 'Indie', 'Simulation']",Jurassic Survival,Jurassic Survival,2016-08-01,8.99,498280,Technical Entertainment
15044,"['Action', 'Casual', 'Indie', 'Strategy']",Redactem,Redactem,2016-08-01,0.99,502400,Elliott Marc Jones
15045,"['Adventure', 'Massively Multiplayer', 'RPG']",Riders of Icarus Ellun Value Package,Riders of Icarus Ellun Value Package,2016-07-27,9.99,505420,WeMade
15046,"['Casual', 'Indie']",ORBITAL,ORBITAL,2016-07-24,0.99,506670,Ardi Studio
15047,"['Action', 'Adventure', 'Indie']",Tom vs. The Armies of Hell,Tom vs. The Armies of Hell,2016-07-27,12.99,262630,Darkmire Entertainment
15048,['Simulation'],OMSI 2 Add-on Strassenbahn NF6D Essen/Gelsenkirchen,OMSI 2 Add-on Strassenbahn NF6D Essen/Gelsenkirchen,2016-07-28,14.99,434064,"Kevin Nitschmann,Philip Zunk"
15049,"['Action', 'Indie', 'Strategy']",Defect,Defect,2016-07-28,14.99,352370,Three Phase Interactive Pty Ltd
15050,"['Action', 'Adventure', 'Indie']",Mustache in Hell,Mustache in Hell,2016-07-28,4.99,498830,IdunaSoft
15051,['Simulation'],TS Marketplace: North Jersey Coast Line Scenario Pack 01 Add-On,TS Marketplace: North Jersey Coast Line Scenario Pack 01 Add-On,2016-07-28,9.99,376964,High Iron Simulations
15052,"['Indie', 'Strategy']",Steam Squad,Steam Squad,2016-07-28,17.99,290870,Bretwalda Games
15053,"['Adventure', 'Casual', 'Indie']",The Secret Monster Society,The Secret Monster Society,2016-07-28,3.99,495960,Deceptive Games Ltd.
15054,"['Action', 'Strategy', 'Early Access']",Uncrewed,Uncrewed,2016-07-28,11.99,474890,Quite Different Mechanics
15055,"['Action', 'Adventure', 'Casual', 'Racing']",Hover Havoc,Hover Havoc,2016-07-28,3.99,504500,Canalside Studios
15056,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Early Access']",Book of Demons,Book of Demons,2016-07-28,19.99,449960,Thing Trunk
15057,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",Primitive+ ARK Total Conversion,Primitive+ ARK Total Conversion,2016-07-28,Free,508150,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
15058,"['Adventure', 'Indie']",A Detective's Novel,A Detective's Novel,2016-07-28,0.99,503820,Amaterasu Software
15059,"['Action', 'Casual', 'Indie']",$1 Ride,$1 Ride,2016-07-28,0.98,508290,BeHappy Studios
15060,['Action'],Blade Arcus from Shining: Battle Arena,Blade Arcus from Shining: Battle Arena,2016-07-28,29.99,446040,Studio Saizensen
15061,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",Evil Maze Game Gallery DLC,Evil Maze Game Gallery DLC,2016-07-28,2.99,498520,ZOV GAME STUDIO
15062,['Casual'],Barnyard Mahjong 3,Barnyard Mahjong 3,2016-07-29,4.99,498030,EnsenaSoft
15063,"['Action', 'Adventure', 'Indie']",Painted Legend,Painted Legend,2016-07-28,0.99,508730,Vitaliy Shikhovtsev
15064,"['Action', 'Casual', 'Indie']",Free Balling,Free Balling,2016-07-26,9.99,495770,Skunk Software
15065,"['Indie', 'Simulation', 'Strategy']",Supreme Ruler: Trump Rising,Supreme Ruler: Trump Rising,2016-07-26,Free,494110,BattleGoat Studios
15066,['Adventure'],The Amazing Shinsengumi: Heroes in Love,The Amazing Shinsengumi: Heroes in Love,2016-07-26,15.99,494440,Dogenzaka Lab
15067,"['Casual', 'Indie']",Simple Ball: Extended Edition,Simple Ball: Extended Edition,2016-07-25,0.99,487530,Antizero company
15068,['Simulation'],FSX: Steam Edition - Farm Strips Vol 1: South East England Add-On,FSX: Steam Edition - Farm Strips Vol 1: South East England Add-On,2016-07-26,9.99,433747,Neil Birch
15069,['Racing'],Riptide GP: Renegade,Riptide GP: Renegade,2016-07-26,9.99,443860,Vector Unit
15070,['Indie'],HELP: THE GAME,HELP: THE GAME,2016-07-26,14.99,472770,"Sports Interactive,Creative Assembly,Rovio,Torn Banner,Team 17,Sumo Digital,Bossa,Curve Digital,Hardlight,Spilt Milk Studios Ltd,Modern Dream"
15071,"['Casual', 'Indie', 'Strategy']",Master Of Marbles,Master Of Marbles,2016-07-22,2.99,486760,Steve Fox
15072,"['Action', 'Indie']",Derelict Redux,Derelict Redux,2016-07-22,4.99,486470,Floor59Games
15073,"['Casual', 'Indie', 'Simulation', 'Early Access']",The Multidimensional Underwear Drawer,The Multidimensional Underwear Drawer,2016-08-31,24.99,502600,KamiyaSoft
15074,"['Casual', 'Indie', 'Simulation']",Con Amore,Con Amore,2015-11-28,7.99,486230,Team Taju
15075,"['Indie', 'Strategy']",Kingdom Rush Frontiers,Kingdom Rush Frontiers,2016-07-25,9.99,458710,Ironhide Game Studio
15076,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Utilities']",EF-12: Fighting Game Maker,EF-12: Fighting Game Maker,2016-07-29,9.99,263600,"QUAD ARROW Co.,Ltd."
15077,"['Adventure', 'Indie']",Cats are Liquid,Cats are Liquid,2015-12-07,0.99,498330,Last Quarter Studios
15078,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",Ghost of a Tale,Ghost of a Tale,2016-07-25,19.99,417290,SeithCG
15079,"['Action', 'Adventure', 'Indie']",Quadrilateral Cowboy,Quadrilateral Cowboy,2016-07-25,19.99,240440,Blendo Games
15080,"['Indie', 'Simulation']",Thank You: The Game 3,Thank You: The Game 3,2016-07-25,Free,502490,Endless Loop Studios
15081,['Simulation'],Train Simulator: Corris Railway Route Add-On,Train Simulator: Corris Railway Route Add-On,2016-07-26,12.99,376959,Skyhook Games
15082,"['Casual', 'Free to Play', 'RPG', 'Strategy']",SolForge,SolForge,2016-07-25,Free to Play,232450,Stone Blade Entertainment
15083,['Indie'],Captain Curve's Intergalactic Space Adventure,Captain Curve's Intergalactic Space Adventure,2016-07-26,14.99,494790,CDP
15084,"['Casual', 'Indie']",Savana,Savana,2016-07-26,14.99,494970,Modern Dream Ltd
15085,['Indie'],Splash Bash,Splash Bash,2016-07-26,14.99,494020,Rovio
15086,['Action'],Anthelion,Anthelion,2016-07-25,14.99,494000,Rovio
15087,"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Strategy']",A Verdant Hue,A Verdant Hue,2016-07-26,14.99,496380,Spilt Milk Studios Ltd
15088,['Indie'],10 Minute Tower,10 Minute Tower,2016-07-26,14.99,477010,Team17 Digital Ltd
15089,['Action'],NeverMine,NeverMine,2016-07-26,14.99,493920,Torn Banner Studios
15090,['Action'],Shadow Complex Superfan DLC Pack,Shadow Complex Superfan DLC Pack,2016-07-05,2.99,468600,ChAIR Entertainment
15091,"['Sports', 'Strategy']",Blood Bowl 2 - Undead,Blood Bowl 2 - Undead,2016-07-26,6.99,497170,Cyanide Studios
15092,"['Action', 'Adventure', 'RPG']",Marvel: Ultimate Alliance,Marvel: Ultimate Alliance,2016-07-26,39.99,433300,Zoë Mode
15093,['RPG'],Phantom Brave PC / ファントム・ブレイブ PC - Digital Art Book / デジタル・アートブック,Phantom Brave PC / ファントム・ブレイブ PC - Digital Art Book / デジタル・アートブック,2016-07-25,3.99,475010,"Nippon Ichi Software, Inc."
15094,['Indie'],Turner - Soundtrack,Turner - Soundtrack,2016-07-22,Free To Play,503890,Bean Boy Games
15095,"['Casual', 'Indie', 'Strategy']",SweatShop,SweatShop,2016-07-22,0.99,496680,DUCK
15096,['Free to Play'],Shonen Idle Z,Shonen Idle Z,2016-07-22,Free To Play,492800,Zakos Games
15097,"['Casual', 'Indie']",Riddles Of The Past,Riddles Of The Past,2016-07-22,6.99,500870,"MysteryTag,Far Mills"
15098,"['Adventure', 'Indie']",1 Moment Of Time: Silentville,1 Moment Of Time: Silentville,2016-07-21,0.99,497400,2 Monkeys
15099,"['Indie', 'Racing', 'Simulation', 'Sports', 'Early Access']",GI Racing 2.0,GI Racing 2.0,2016-07-22,9.99,500750,TGI Game Studio
15100,"['Adventure', 'Casual', 'Indie', 'Simulation']",The Away Team,The Away Team,2016-07-22,2.0,426290,Underflow Studios
15101,"['Casual', 'Indie', 'Strategy']",SUPERFIGHT,SUPERFIGHT,2016-07-21,9.99,404770,Pipeworks Studio
15102,"['Casual', 'Indie', 'Strategy']",SUPERFIGHT - The Red Deck,SUPERFIGHT - The Red Deck,2016-07-21,4.99,441610,Pipeworks Studio
15103,"['Casual', 'Indie', 'Strategy']",SUPERFIGHT - The Digital Deck,SUPERFIGHT - The Digital Deck,2016-07-21,4.99,460840,Pipeworks Studio
15104,"['Action', 'Casual', 'Indie']",SUPERFIGHT - The Walking Dead Deck,SUPERFIGHT - The Walking Dead Deck,2016-07-21,4.99,440500,Pipeworks Studio
15105,"['Casual', 'Indie', 'Strategy']",SUPERFIGHT - The Orange Deck,SUPERFIGHT - The Orange Deck,2016-07-21,4.99,460830,Pipeworks Studio
15106,"['Casual', 'Indie', 'Strategy']",SUPERFIGHT - The Mindcrack Deck,SUPERFIGHT - The Mindcrack Deck,2016-07-21,4.99,474930,Pipeworks Studio
15107,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Zavix Tower,Zavix Tower,2016-07-21,9.99,427910,Batholith Entertainment
15108,"['Adventure', 'Casual', 'Indie']",Samorost 2 Soundtrack,Samorost 2 Soundtrack,2016-07-21,Free,420690,Amanita Design
15109,"['Adventure', 'Casual']",Demon Hunter 2: New Chapter,Demon Hunter 2: New Chapter,2016-07-21,9.99,465720,Brave Giant LTD
15110,['Simulation'],Pro Pinball Ultra,Pro Pinball Ultra,2016-07-21,14.99,287900,Barnstorm Games
15111,"['Action', 'Indie']",Robot Legions Reborn,Robot Legions Reborn,2016-07-19,1.99,490880,"Skyboy Games,Sentry Games"
15112,['Action'],Depth Crawler Gold Coat,Depth Crawler Gold Coat,2016-07-18,1.99,473445,SANDLOT
15113,"['Action', 'Adventure', 'Indie']",Go Mission: Space Travel,Go Mission: Space Travel,2016-07-21,0.99,487270,André Bertaglia
15114,"['Casual', 'Indie', 'RPG', 'Strategy']",Monsters' Den: Book of Dread,Monsters' Den: Book of Dread,2008-06-01,4.99,502230,Monstrum
15115,['Action'],Gigantus DCC-Gogo. Marking,Gigantus DCC-Gogo. Marking,2016-07-18,2.99,473447,SANDLOT
15116,"['Design &amp; Illustration', 'Utilities']",Virtual Battlemap Commercial License,Virtual Battlemap Commercial License,2016-07-17,99.99,503880,Dragom
15117,['Action'],Gigantus DCC-Zero Marking,Gigantus DCC-Zero Marking,2016-07-18,2.99,473446,SANDLOT
15118,['Action'],"Gigantus Tank, Bullet Girls Marking","Gigantus Tank, Bullet Girls Marking",2016-07-18,2.99,464205,SANDLOT
15119,['Action'],"Gigantus Tank, EDF IFPS Markings","Gigantus Tank, EDF IFPS Markings",2016-07-18,2.99,464206,SANDLOT
15120,['Action'],"Gigantus Tank, Natsuiro HS Markings","Gigantus Tank, Natsuiro HS Markings",2016-07-18,2.99,464220,SANDLOT
15121,['Action'],Ifrit,Ifrit,2016-07-18,0.99,464200,SANDLOT
15122,['Action'],Gleipnir,Gleipnir,2016-07-18,0.99,464202,SANDLOT
15123,"['Casual', 'Indie']",Doodler,Doodler,2016-07-15,4.99,479310,SolarByte
15124,"['Action', 'Adventure', 'Indie', 'Racing']",Angel Express [Tokkyu Tenshi],Angel Express [Tokkyu Tenshi],2016-07-15,9.99,470480,"Easy Game Station,Starloop Studios S.L."
15125,"['Action', 'Adventure', 'Indie', 'Strategy']",Polarity,Polarity,2014-11-04,12.99,315430,Bluebutton Games
15126,"['Action', 'Adventure', 'Indie']",Hikikomori No Chuunibyou,Hikikomori No Chuunibyou,2016-07-15,1.99,501940,Blaze Epic
15127,"['Indie', 'RPG']",Drayt Empire,Drayt Empire,2016-07-16,0.99,502140,RPG Video
15128,['Action'],"Gazzel Quest, The Five Magic Stones","Gazzel Quest, The Five Magic Stones",2016-07-18,1.99,500120,DemonVideogames
15129,"['Casual', 'Free to Play']",Emerland Solitaire: Endless Journey,Emerland Solitaire: Endless Journey,2015-01-06,Free To Play,501050,Rainbow Games
15130,"['Adventure', 'Indie']",The Shadowland,The Shadowland,2016-07-17,0.99,498620,Bloodcraft Dev
15131,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities']",S2ENGINE HD - Medieval Town Pack,S2ENGINE HD - Medieval Town Pack,2016-07-18,29.99,500890,Profenix Studio SRLS
15132,['Casual'],Kitty Cat: Jigsaw Puzzles,Kitty Cat: Jigsaw Puzzles,2016-07-18,1.99,500580,EnsenaSoft
15133,"['Casual', 'Indie', 'Strategy']",Ranger of the jungle,Ranger of the jungle,2016-07-16,3.99,495010,miqu studio
15134,['Strategy'],Aegis of Earth: Protonovus Assault,Aegis of Earth: Protonovus Assault,2016-07-18,19.99,450250,Acquire
15135,"['Action', 'Adventure', 'Indie', 'RPG']",Wondership Q,Wondership Q,2016-07-18,9.99,494980,"Miracle Positive Co., Ltd."
15136,['Simulation'],TS Marketplace: Thompson Corridor Coaches Pack 02,TS Marketplace: Thompson Corridor Coaches Pack 02,2016-07-19,4.99,326042,Matrix Trains
15137,['Simulation'],TS Marketplace: Thompson Corridor Coaches Pack 01,TS Marketplace: Thompson Corridor Coaches Pack 01,2016-07-19,4.99,326041,Matrix Trains
15138,['Simulation'],TS Marketplace: Collet Coaches Pack 01,TS Marketplace: Collet Coaches Pack 01,2016-07-19,4.99,295202,Matrix Trains
15139,['Simulation'],FSX Steam Edition: Tunø Airport Add-On,FSX Steam Edition: Tunø Airport Add-On,2016-07-19,6.99,471898,Vidan Design
15140,"['Action', 'Indie', 'Strategy']",Crush Your Enemies - Plundered Loot DLC,Crush Your Enemies - Plundered Loot DLC,2016-07-19,3.99,501510,Vile Monarch
15141,"['Action', 'Casual', 'Strategy', 'Early Access']",Trapper's Delight,Trapper's Delight,2016-07-19,9.99,467760,Shrimpcave Industries
15142,['Simulation'],FSX Steam Edition: Randers Airport Add-On,FSX Steam Edition: Randers Airport Add-On,2016-07-19,5.99,471897,Vidan Design
15143,"['Action', 'Adventure', 'Indie', 'RPG']",Mahluk:Dark demon,Mahluk:Dark demon,2016-07-19,0.99,503480,Serkan Bakar
15144,"['Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",Infinity Wars - Designer Deck Bundle 1,Infinity Wars - Designer Deck Bundle 1,2016-07-19,49.99,502310,Lightmare Studios
15145,"['Simulation', 'Strategy']",Command LIVE - Old Grudges Never Die,Command LIVE - Old Grudges Never Die,2016-07-19,2.99,388020,WarfareSims
15146,"['Adventure', 'Indie', 'RPG']",Pixel Heroes: Byte & Magic - Soundtrack,Pixel Heroes: Byte &amp; Magic - Soundtrack,2016-07-19,0.99,489590,The Bitfather
15147,"['Action', 'Casual', 'Indie']",DubWars,DubWars,2016-07-19,9.99,290000,MURA Interactive
15148,"['Adventure', 'Indie']",Occurrence at JCR Outpost,Occurrence at JCR Outpost,2016-07-18,4.99,468080,Brandon Brizzi
15149,"['Adventure', 'Indie']",Contrast - Original Soundtrack and Art Book,Contrast - Original Soundtrack and Art Book,2016-07-18,5.99,224462,Compulsion Games
15150,"['Adventure', 'Indie', 'Simulation']",Mainlining,Mainlining,2017-01-26,9.99,454950,Rebelephant
15151,"['Casual', 'Indie', 'Strategy']",Domain Defense,Domain Defense,2016-07-14,9.99,455960,Inclusion Studios
15152,"['Action', 'Adventure']",Homefront®: The Revolution - The Liberty Pack,Homefront®: The Revolution - The Liberty Pack,2016-07-14,2.99,445991,Dambuster Studios
15153,"['Action', 'Adventure']",Homefront®: The Revolution - The Wing Skull Pack,Homefront®: The Revolution - The Wing Skull Pack,2016-07-14,2.99,378520,Dambuster Studios
