,genres,app_name,price_x,item_id,developer,user_id,playtime_forever,recommend,sentiment_analysis,genres_encoded
102744,"Action, Adventure, Casual, Free to Play, Massively Multiplayer, RPG",Elsword,0,237310,KOG,weeaboojhones,2.0,True,0,7
102936,"Casual, Indie, Strategy",Aeon Command,2.99,304670,"Bat Country Games, LLC",Alpha2749,2120.0,True,2,213
102938,"Action, Adventure, Indie",FIST OF AWESOME,3.99,305070,I Fight Bears,76561198070851980,43.0,True,2,28
102939,"Action, Strategy",Z,6.99,275530,TickTock Games,CoffeeBomb,126.0,True,2,139
102941,"Action, Free to Play",NEOTOKYO,Free,244630,STUDIO RADI-8,76561198099036584,6.0,False,1,74
103028,"Adventure, Indie, RPG",Memories of a Vagabond,4.99,307070,DarkElite,OlivierPlayz,75.0,True,2,175
103044,Adventure,Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,14.99,260230,Ubisoft Montpellier,76561198056392326,467.0,True,0,144
103083,"Indie, Simulation, Sports",Don Bradman Cricket 14,39.99,216260,Big Ant Studios,kurouminami,18.0,True,2,265
103085,"Action, Adventure, Indie",Shovel Knight: Treasure Trove,24.99,250760,Yacht Club Games,ItsMarsh,166.0,True,2,28
103151,"Racing, Sports",GRID Autosport,39.99,255220,"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)",76561198055372696,74.0,True,0,280
103177,"Action, Adventure",Sniper Elite 3,29.99,238090,Rebellion,76561198070477830,2006.0,True,0,1
103365,Indie,WORLD END ECONOMiCA episode.01,12.99,269250,Spicy Tails,76561198044661127,73.0,True,2,249
103367,"Indie, RPG",Heroes Rise: The Prodigy,4.99,299540,Choice of Games,76561198039747063,3.0,True,2,254
103369,"Casual, Indie, Strategy",Ichi,4.99,300300,Stolen Couch Games,76561198052406636,177.0,True,1,213
103370,"Adventure, Racing, Simulation",SPINTIRES™,14.99,263280,Oovee® Game Studios,76561197998217937,446.0,True,2,185
103482,"Indie, Strategy",Space Run,14.99,275670,Passtech Games,76561198019737834,580.0,True,2,270
103487,"Casual, Indie, Simulation, Strategy",Farm for your Life,9.99,266390,Hammer Labs,76561198063323473,14.0,True,2,212
103488,"Simulation, Strategy",Rise of Nations: Extended Edition,19.99,287450,"SkyBox Labs,Big Huge Games",76561198085582521,132.0,True,0,283
103648,"Adventure, Casual",Freddi Fish 5: The Case of the Creature of Coral Cove,6.99,294570,Humongous Entertainment,76561198069221758,260.0,True,2,145
103649,"Action, Casual",Ionball 2: Ionstorm,4.99,287120,Ironsun Studios,76561198080705195,243.0,True,2,52
103659,"Action, Indie, Racing, Simulation",FLASHOUT 2,4.99,298340,Jujubee S.A.,76561198069234229,263.0,True,2,115
103660,"Action, Casual, Indie",Dead Bits,0.99,303390,Microblast Games,76561197977543317,75.0,False,2,63
103755,"Simulation, Strategy",Pandora: First Contact,29.99,287580,Proxy Studios,76561198029380477,254.0,True,2,283
103757,"Action, Indie",Astebreed: Definitive Edition,19.99,283680,Edelweiss,nuwandam8,378.0,True,2,102
103761,"Adventure, Casual, Indie, RPG, Simulation",Ampu-Tea,4.99,289090,ProjectorGames,roflan8er,5.0,True,1,155
103773,"Action, Adventure, RPG",Murdered: Soul Suspect,29.99,233290,Airtight Games,76561198044344399,516.0,True,2,47
103830,"Indie, RPG",Battlepaths,4.99,296050,Key17 Games,76561198093276380,310.0,True,2,254
103838,"Action, Adventure, Free to Play, Simulation, Sports",theHunter Classic,0,253710,"Expansive Worlds,Avalanche Studios",6golf6,198.0,False,2,26
104414,"Indie, Simulation",Bus Driver,7.99,302080,SCS Software,SWFTFries,2.0,True,2,263
104416,"Action, Adventure, Indie",1001 Spikes,14.99,260790,"Nicalis, Inc.",76561198069677446,8677.0,True,0,28
104417,"Action, Free to Play, Massively Multiplayer, RPG",Defiance,0,224600,"Trion Worlds, Inc.",76561198092501578,526.0,True,2,90
104951,"Adventure, Indie, RPG",Noir Syndrome,6.99,299780,Glass Knuckle Games,76561198039710221,33.0,True,2,175
104953,"Action, Indie",Meltdown,6.99,268220,Phenomenon Games,76561198003612691,226.0,True,0,102
104954,"Action, Adventure, Indie",Among the Sleep - Enhanced Edition,16.99,250620,Krillbite Studio,76561197965943381,117.0,True,2,28
104962,"Action, Adventure, Indie",ibb & obb,11.99,95400,"Sparpweed,Codeglue",disckord,416.0,True,2,28
104970,"Action, Adventure",Watch_Dogs™,29.99,243470,Ubisoft,pixelism,1555.0,True,0,1
105174,RPG,FINAL FANTASY III,15.99,239120,Square Enix,god-damn,30.0,True,2,273
105177,Action,"Warhammer 40,000: Kill Team",9.99,275610,Nomad Games,76561198007912508,26.0,True,2,0
105179,"Adventure, Casual, Indie",A Story About My Uncle,12.99,278360,Gone North Games,76561198090380197,330.0,True,1,153
105230,"Action, Indie, Simulation, Sports",G-Ball,0.99,296150,Genee Network,oliealwayswins,2.0,False,0,122
105231,Action,Wolfenstein: The New Order,19.99,201810,Machine Games,washington_,599.0,True,2,0
105561,"Action, Indie, RPG",Transistor,19.99,237930,Supergiant Games,76561198061769804,154.0,True,2,107
105678,"Free to Play, Massively Multiplayer, RPG",Fiesta Online NA,0,300970,Onson Soft,76561198063881591,5.0,False,2,237
105686,"Simulation, Strategy",RollerCoaster Tycoon® 2: Triple Thrill Pack,9.99,285330,Chris Sawyer Productions,76561197961840584,1.0,True,2,283
105692,"Simulation, Strategy",RollerCoaster Tycoon®: Deluxe,5.99,285310,Chris Sawyer Productions,crosph,2.0,False,0,283
105702,"Free to Play, Indie, Simulation",World of Guns: Gun Disassembly,0,262410,Noble Empire Corp.,iisthelaw,95.0,True,2,232
106107,"Action, Indie, Simulation",Turbo Dismount™,9.99,263760,Secret Exit Ltd.,SpongeyIsSweg,47.0,True,2,120
106263,"Action, Simulation",Firefighters 2014,19.99,291910,VIS - Visual Imagination Software,codenerd,63.0,True,2,137
106264,"Adventure, Casual, RPG",Victim of Xen,3.99,300220,Smolders,tinman360,280.0,True,2,160
106266,"Indie, RPG",Always Sometimes Monsters,9.99,274310,Vagabond Dog,mastergamerinfinity,239.0,True,0,254
106304,"Action, Indie, Racing",Speed Kills,9.99,284930,"Holy Warp,Black Wing Foundation",76561198069234283,434.0,True,0,114
106305,"Action, Adventure, Casual, Indie, Simulation, Strategy",RADical ROACH Remastered,6.99,301750,DL Softworks,76561198060919843,371.0,False,2,15
106323,"Indie, Strategy",100% Orange Juice,6.99,282800,Orange_Juice,76561198053766465,233.0,True,1,270
106395,Action,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition / 真・三國無双７ with 猛将伝,49.99,278080,"KOEI TECMO GAMES CO., LTD.",76561197980386478,2055.0,True,0,0
106420,"Action, Indie",RUNNING WITH RIFLES,14.99,270150,Osumia Games,76561198044431349,166.0,True,1,102
106500,"Action, Indie, RPG",Full Mojo Rampage,12.99,225280,Over the Top Games,laerte261,123.0,True,2,107
106512,"Adventure, Indie",Tesla Effect: A Tex Murphy Adventure,19.99,261510,Big Finish Games,ImportantMan,95.0,True,2,171
106514,Indie,The Impossible Game,4.99,251630,Grip Games,GetTH,194.0,True,2,249
106526,"Casual, Free to Play, Indie, RPG, Strategy",Famaze,0,297210,Oryx Design Lab,76561198073560800,19.0,True,1,196
106528,"Adventure, Casual",Putt-Putt® Goes to the Moon,6.99,294650,Humongous Entertainment,TheOnlyVelvet,67.0,True,2,145
106530,"Action, Casual, Indie",8BitBoy™,3.99,296910,AwesomeBlade,FoxAndVixen,7.0,True,2,63
106538,"Action, Free to Play, Indie",GunZ 2: The Second Duel,0,242720,"Masangsoft, Inc.",76561198089234698,144.0,False,2,76
106790,"Adventure, Indie, RPG",Cinders,19.99,293680,MoaCube,titivalente,283.0,True,0,175
106791,"Adventure, Casual","Spy Fox 2 ""Some Assembly Required""",6.99,292240,Humongous Entertainment,76561198044805103,213.0,True,2,145
106793,"Adventure, Casual",Pajama Sam 2: Thunder and Lightning Aren't So Frightening,6.99,292780,Humongous Entertainment,76561198049104801,105.0,True,2,145
106794,"Action, Indie",Chaos Domain,9.99,287100,"Holy Warp,Black Wing Foundation",StickOfCarrot,41.0,False,1,102
106799,"Action, Indie","Sir, You Are Being Hunted",19.99,242880,Big Robot Ltd,76561198154426427,45.0,True,2,102
106909,"Action, Adventure",Hocus Pocus,4.99,358290,Moonlite Software,futilityman,2.0,True,2,1
106910,"Action, RPG",DARK SOULS™ II,39.99,236430,"FromSoftware, Inc",2xDelorean,592.0,True,0,130
107150,"Action, Free to Play, Indie",ArcheBlade™,0,207230,CodeBrush Games,River__,94.0,True,2,76
107408,"Action, Casual, Indie",Canyon Capers,6.99,275490,Crazy Moo Games,76561198039778856,141.0,False,1,63
107448,"Adventure, Casual, Strategy",The Promised Land,6.99,296240,"Boolat Games,Alawar Entertainment",76561198062875749,2148.0,True,2,162
107450,"Action, Casual, Indie, Strategy",Battlepillars Gold Edition,4.99,280930,Hitcents,Sweetnurs,36.0,False,0,71
107453,"Action, Adventure, Casual, Indie",Daylight,9.99,230840,Zombie Studios,Global,530.0,True,2,10
107461,RPG,Child of Light,14.99,256290,Ubisoft Montréal,--000--,3.0,False,2,273
107497,Strategy,Evopollution,4.99,295990,Atapki,BlackReaperHei,1.0,False,2,287
107498,Racing,Trials Fusion™,19.99,245490,"RedLynx, in collaboration with  Ubisoft Shanghai, Ubisoft Kiev",shaquilleoneal,976.0,True,2,277
107508,"Adventure, Casual, Indie, RPG",Aveyond 3-2: Gates of Night,9.99,278490,"Amaranth Games, LLC",C_a_l_u_m,598.0,False,0,154
107509,"Action, Adventure, Indie",Overcast - Walden and the Werewolf,0.99,293180,Microblast Games,mrruffles,757.0,True,0,28
107523,"Action, Casual, Indie",Millie,3.99,294230,Forever Entertainment S. A.,bokkkbokkk,179.0,True,1,63
107527,"Indie, Simulation, Strategy",The Last Federation,19.99,273070,"Arcen Games, LLC",76561198029309546,67.0,True,1,267
107530,"Action, Adventure, Free to Play, Indie",Thinking with Time Machine,Free,286080,Stridemann,76561198049916759,68.0,True,1,20
107670,Strategy,Wargame: Red Dragon,29.99,251060,Eugen Systems,iRandomist,7.0,True,2,287
107754,"Simulation, Strategy",SuperPower 2 Steam Edition,9.99,282400,GolemLabs,76561197991595329,831.0,True,2,283
107755,"Indie, Massively Multiplayer, RPG",NEStalgia,9.99,249550,Silk Games,76561198074474930,2645.0,True,0,251
107756,"Action, Adventure",LEGO® The Hobbit™,19.99,285160,"Traveller's Tales,Feral Interactive (Mac)",letmefyouinyoura,224.0,True,0,1
107792,Strategy,Warlock 2: The Exiled,19.99,205990,Ino-Co Plus,Kenpoo2002,3616.0,True,2,287
107794,"Action, Indie, Racing",T.E.C. 3001,3.99,280910,Phoenix Game Studio,76561198084846677,111.0,True,1,114
107795,"Action, Indie, RPG, Sports",FootLOL: Epic Fail League,9.99,263740,Lion's Shade,ExtraEdition,247.0,True,2,112
107797,"Adventure, Casual","Spy Fox in ""Dry Cereal""",6.99,283980,Humongous Entertainment,Outsider,242.0,True,1,145
107799,Strategy,Praetorians,4.99,277460,Pyro Studios,guilhermebr240,129.0,True,2,287
107801,Strategy,Imperial Glory,4.99,277450,Pyro Studios,squiggleses,4.0,True,2,287
107803,"Action, Adventure",Adventure Time: Finn and Jake's Epic Quest,9.99,258590,NGD Studios,76561198101351746,124.0,True,2,1
107807,"Casual, Indie, Strategy",Beware Planet Earth,9.99,267340,Lightmare Studio,76561198093282742,265.0,False,2,213
107808,"Indie, Simulation, Strategy",Creeper World 3: Arc Eternal,14.99,280220,Knuckle Cracker,ZyhgarThestarweaver,941.0,True,2,267
107820,"Casual, Simulation, Sports",My Riding Stables: Life with Horses,9.99,276340,Sproing,76561198055384264,207.0,True,2,217
107821,"Action, Casual, Indie, Strategy",Yet Another Zombie Defense,1.99,270550,Awesome Games Studio,76561198007342405,219.0,True,2,71
108091,"Action, Adventure, Casual, Indie, RPG, Strategy",Bardbarian,7.99,269490,TreeFortress Games,Enemyofthetroll,90.0,True,2,13
108100,"Casual, Indie, Simulation",Goat Simulator,9.99,265930,Coffee Stain Studios,76561198027046431,95.0,True,1,209
108976,Indie,Real Horror Stories Ultimate Edition,1.99,281370,GameORE,76561198057540371,261.0,False,2,249
108991,"Action, Indie",Scourge: Outbreak,7.99,227560,Tragnarion Studios,76561198044154708,192.0,True,2,102
108994,"Racing, Simulation, Sports",MXGP - The Official Motocross Videogame,19.99,256370,Milestone S.r.l.,Wateriermonkey7,3127.0,True,2,279
108995,"Action, RPG, Simulation, Strategy",Breach & Clear,14.99,266130,"Mighty Rabbit Studios,Gun.",Madkeen,30.0,True,2,132
109003,"Action, Adventure, Indie",Betrayer,4.99,243120,Blackpowder Games,ARZARNAR,109.0,True,2,28
109009,Action,Ubersoldier II,9.99,281410,Burut CT,starcitizenbruh,62.0,True,0,0
109010,Action,Call of Duty®: Ghosts,59.99,209160,Infinity Ward,Pyro_Lizard,423.0,True,2,0
109220,"Action, Adventure",Litil Divil,9.99,283430,Gremlin Interactive,jonsnow98,4.0,True,2,1
109222,"Action, Adventure, Indie",Revolution Ace,4.99,274560,"Laser Guided Games, LLC",MRSALM0N,163.0,False,2,28
109229,Strategy,Panzer Corps,19.99,268400,"Flashback Games,The Lordz Games Studio",76561198086973127,28.0,True,2,287
109231,"Action, Adventure",Nosferatu: The Wrath of Malachi,9.99,283290,Idol FX,ScrubyDubyDoodle,1.0,True,2,1
109267,"Action, Free to Play, Massively Multiplayer, RPG",City of Steam: Arkadia,0,266070,Mechanist Games,aavid123,20.0,True,2,90
109292,"Action, Indie, Strategy",Infested Planet,14.99,204530,Rocket Bear Games,76561198049109326,556.0,True,2,126
109304,"Action, Casual, Indie",Corporate Lifestyle Simulator,4.99,261880,DolphinBarn,Suyjec,18.0,True,2,63
109307,"Action, Adventure, Free to Play, Indie, RPG",Dragons and Titans,0,263500,Wyrmbyte,MrProvidings,40.0,True,2,23
109399,"Action, Adventure",Obscure,6.99,254460,Hydravision Entertainment,76561198091127230,787.0,True,2,1
109400,"Action, Adventure",Obscure II (Obscure: The Aftermath),9.99,254480,Hydravision Entertainment,cautionelement,20.0,True,2,1
109402,Action,PAC-MAN MUSEUM™,19.99,236470,BANDAI NAMCO Studio Inc.,76561198068168906,69.0,True,2,0
109403,"Action, Adventure",resident evil 4 / biohazard 4,19.99,254700,Capcom,76561198053162887,1581.0,False,2,1
109508,"Action, Adventure",Thief,29.99,239160,"Eidos-Montréal,Feral Interactive (Mac)",76561198218877443,289.0,True,1,1
109784,Utilities,Catzilla 4K - Advanced,14.99,261920,ALLPlayer Group Ltd.,MicrosoftWord123,8.0,True,1,292
109785,"Indie, RPG",One Way Heroics,3.49,266210,Smoking WOLF,76561198065336463,377.0,True,2,254
109819,Indie,Chuck's Challenge 3D,3.99,262590,Niffler Ltd.,elarad,167.0,True,0,249
109821,"Action, Casual, Indie",One Finger Death Punch,4.99,264200,Silver Dollar Games,76561198067847403,119.0,True,1,63
109950,"Action, Adventure, RPG",South Park™: The Stick of Truth™,29.99,213670,Obsidian Entertainment,76561198060062487,121.0,True,1,47
110255,"Action, Indie",Tower of Guns,14.99,266110,Terrible Posture Games,76561197999155279,1007.0,True,2,102
110267,"Action, Indie",99 Levels To Hell,4.99,264280,"Zaxis Games,B-evil",Ben_Andy,173.0,False,2,102
110275,"Action, Indie",Drunken Robot Pornography,14.99,209060,"Dejobaan Games, LLC",76561198087854289,122.0,True,2,102
110282,"Action, Indie",Humanity Asset,9.99,271640,Browny Application,Soracaz,201.0,False,1,102
110287,"Action, Adventure, Indie, RPG",EvilQuest,1.99,263820,Chaosoft Games,Spooky4me,167.0,True,0,35
110290,Adventure,Go! Go! Nippon! ~My First Trip to Japan~,9.99,251870,OVERDRIVE,76561198219780653,68.0,False,0,144
110306,"Casual, RPG",Skyborn,14.99,278460,Dancing Dragon Games,76561198072822539,6.0,False,0,214
110324,"Action, Adventure, RPG",Sudeki,5.99,233350,Climax Studios,76561198081024765,29.0,True,2,47
110325,"Utilities, Video Production",liteCam Game: 100 FPS Game Capture,14.99,269290,Rsupport Inc.,76561198101396189,965.0,True,2,293
110327,Simulation,Warehouse and Logistics Simulator,9.99,273940,app2fun,76561198072529569,27.0,False,1,281
110328,"Massively Multiplayer, RPG",FINAL FANTASY XIV Online,19.99,39210,Square Enix,Issekara,2127.0,True,2,272
110367,"Free to Play, Strategy",Dogs of War Online,0,219700,Cyanide,multiojoj,41.0,True,1,248
110373,"Action, Indie",Jets'n'Guns Gold,6.99,262260,Rake in Grass,76561198071162228,59.0,True,2,102
110374,Indie,Super Killer Hornet: Resurrection,4.99,271860,Flump Studios,Database404,435.0,True,1,249
110380,"Action, Casual, Indie, Sports",Probably Archery,4.99,263420,South East Games,76561198060147400,127.0,True,1,69
110382,"Action, Indie",Double Dragon: Neon,9.99,252350,"WayForward,Abstraction Games",76561198086275581,215.0,True,2,102
110386,"Action, Adventure",The LEGO® Movie - Videogame,19.99,267530,"TT Fusion,Traveller's Tales,Feral Interactive (Mac)",76561198072815531,834.0,True,1,1
110396,"Adventure, Indie",Jazzpunk: Director's Cut,14.99,250260,Necrophone Games,76561198082959786,212.0,True,2,171
110476,"Action, Indie",LOVE,2.99,269270,Fred Wood,kinglemon1222,178.0,True,2,102
110482,"Simulation, Strategy",Game Tycoon 1.5,2.99,273770,Sunlight Games,76561198007573338,377.0,False,0,283
110485,"Action, Indie",//N.P.P.D. RUSH//- The milk of Ultraviolet,3.99,270090,Rail Slave Games,76561198062279725,37.0,False,1,102
110493,Action,Sniper Art of Victory,2.99,271500,CI Games,katzuma,4.0,True,1,0
110497,"Action, Free to Play, Indie",Loadout,0,208090,Edge of Reality,HiJason,191.0,True,2,76
111889,RPG,Might & Magic X - Legacy,24.99,238750,Ubisoft,76561197969868617,5.0,False,2,273
111895,"Action, Adventure, Casual, Indie, RPG, Early Access",Signs of Life,9.99,263200,Sweet Dog Studios,76561198069272038,1372.0,False,1,12
111897,"Action, Indie",Strike Vector,11.99,246700,Ragequit Corporation,jackbeunnimble,56.0,True,1,102
111953,"Adventure, Casual, Indie",Broken Age,19.99,232790,Double Fine Productions,undietaker,216.0,True,2,153
111989,"Action, Indie",KickBeat Steam Edition,9.99,255370,Zen Studios,76561198002876921,123.0,False,2,102
111994,"Indie, RPG, Strategy",Blackguards,19.99,249650,Daedalic Entertainment,76561198060005945,432.0,True,2,259
112016,"Indie, RPG, Strategy",The Banner Saga,19.99,237990,Stoic,76561198095921854,19.0,True,2,259
112044,"Action, Indie, Racing, Simulation, Sports, Early Access",Next Car Game: Wreckfest,39.99,228380,Bugbear,76561198080157237,11.0,True,2,117
112120,"Indie, RPG",Loren The Amazon Princess,19.99,257970,Winter Wolves,76561198031273895,188.0,True,2,254
112121,Action,METAL GEAR RISING: REVENGEANCE,29.99,235460,PlatinumGames,GSketch,386.0,True,2,0
112236,"Action, Indie, RPG",3089 -- Futuristic Action RPG,6.99,263360,Phr00t's Software,76561198200015694,74.0,True,1,107
112246,"Adventure, Indie, Strategy",War of the Human Tanks,9.99,263400,Yakiniku Banzai,rothynn,2.0,True,2,182
112248,"Action, Indie, Strategy",Kingdom Rush,9.99,246420,Ironhide Game Studio,bakhtiar93tiarstudio,110.0,True,2,126
112278,"Action, Adventure, Indie",Continue?9876543210,9.99,263340,Jason Oda,76561197990172249,7.0,True,2,28
112279,"Adventure, Indie, RPG",Driftmoon,14.99,263380,"Ville Mönkkönen,Anne Mönkkönen",76561198070767824,382.0,True,2,175
112280,"Action, Indie",Gunman Clive,1.99,262550,Hörberg Productions,76561198071502897,34.0,True,1,102
112282,"Casual, Indie",Grimm,3.99,252150,Spicyhorse Games,Infixation,124.0,True,2,204
112296,"Indie, Strategy",UFO: Afterlight,6.99,237950,Altar Games,76561198061696222,7.0,False,1,270
112298,Adventure,The Walking Dead: Season 2,24.99,261030,Telltale Games,76561198074003102,567.0,True,2,144
112468,"Action, Indie",Ballpoint Universe - Infinite,3.99,259390,Arachnid Games,76561198051148175,126.0,True,2,102
112472,"Action, Indie, RPG",Zigfrak,7.99,259430,Entheogen Studios LLC,TheNO1Panda,78.0,False,0,107
